,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,3.4445014,0,0.4353709,0.5040029,0.491468
1,2.6214185,1,0.14786382,0.49120995,0.5003813
2,1.6036745,2,0.63509727,0.5167919,0.49997374
3,3.2544193,3,0.512843,0.5165227,0.49114674
4,4.7054625,4,0.7485111,0.52041155,0.48309663
5,3.4206781,5,0.30884594,0.49914438,0.5002392
6,4.169175,6,0.829952,0.5144843,0.4778913
7,6.447566,7,0.5376765,0.5031086,0.50538725
8,2.7035644,8,0.4209374,0.5175644,0.48961523
9,2.2709687,9,0.73557895,0.5342787,0.5123586
10,2.6899836,10,0.7534374,0.5192405,0.5088181
11,3.9119468,11,0.16509317,0.49003637,0.4918706
12,2.0797741,12,0.7137926,0.5058035,0.49390498
13,2.7687447,13,0.4676979,0.5072799,0.4657018
14,3.534414,14,0.3766308,0.4921778,0.49682137
15,4.194261,15,0.5574285,0.5147944,0.47745454
16,5.190058,16,0.69110036,0.47857428,0.5113903
17,2.1646066,17,0.4487077,0.51282066,0.48006713
18,5.856385,18,0.4456441,0.48376396,0.48008153
19,3.0692604,19,0.7662216,0.5062416,0.49805543
20,1.8813239,20,0.35019252,0.49678308,0.49814886
21,2.2032354,21,0.61426896,0.49679083,0.49469817
22,2.504373,22,0.6803175,0.4820594,0.47870567
23,3.3974724,23,0.7635615,0.5120907,0.49469966
24,2.0378923,24,0.106266715,0.4839533,0.47799605
25,1.7998716,25,0.57305723,0.49185768,0.4952431
26,4.241669,26,0.7751943,0.5034671,0.49584576
27,2.2292914,27,0.4419137,0.5067493,0.5167274
28,3.6978676,28,0.7768699,0.49156436,0.48652464
29,4.4315343,29,0.80238014,0.49728262,0.51649845
30,3.2591376,30,0.09044621,0.49883226,0.4905526
31,2.2326126,31,0.72467506,0.49568462,0.4941687
32,1.6149819,32,0.76583046,0.49870202,0.49577624
33,5.890162,33,0.53078455,0.4898226,0.47383264
34,4.2886133,34,0.12691143,0.4892398,0.49713016
35,1.918272,35,0.7388555,0.49574426,0.49757287
36,3.3472247,36,0.5026428,0.5119685,0.50219464
37,2.2612934,37,0.6281978,0.4913883,0.49786615
38,1.845008,38,0.6904541,0.4831377,0.50108796
39,3.7762852,39,0.6817141,0.48997357,0.49666205
40,6.186671,40,0.7768711,0.489981,0.5183817
41,3.216869,41,0.34748414,0.50103897,0.5247249
42,2.3463237,42,0.49196842,0.50632524,0.4819729
43,6.148938,43,0.6462255,0.48087013,0.5026249
44,2.4983969,44,0.6462101,0.511975,0.48762694
45,3.334495,45,0.73541063,0.49192223,0.5052028
46,2.947618,46,0.63131565,0.52540225,0.48237026
47,5.5222406,47,0.60740745,0.48980066,0.48596874
48,3.701745,48,0.31216726,0.497656,0.51052535
49,3.2511542,49,0.73744774,0.48611468,0.51251054
50,2.4160554,50,0.68030846,0.47710526,0.50849956
51,5.821659,51,0.75980777,0.48873955,0.4874561
52,2.076224,52,0.40916613,0.4875734,0.49233186
53,5.6084833,53,0.49008697,0.48851496,0.5080388
54,2.0611672,54,0.5332589,0.48355395,0.5264105
55,1.8223821,55,0.6731821,0.4797616,0.4706178
56,1.7498047,56,0.6328204,0.50263494,0.5021513
57,2.3754976,57,0.08314907,0.4743042,0.49127162
58,4.6503267,58,0.7379493,0.52791137,0.51711583
59,2.788701,59,0.67849624,0.4941071,0.5016379
60,4.8747725,60,0.8151653,0.5029709,0.4728097
61,4.336448,61,0.8144568,0.50731546,0.5090488
62,4.972327,62,0.42624694,0.5179611,0.5003682
63,3.6393774,63,0.40265778,0.50273234,0.51207143
64,4.069353,64,0.5493102,0.5064394,0.52127856
65,3.4000328,65,0.2730107,0.48896807,0.516898
66,5.3575253,66,0.8180052,0.49503747,0.4780779
67,4.8876166,67,0.80557775,0.51414853,0.49484092
68,2.5037901,68,0.4923444,0.49710983,0.49768224
69,3.1353369,69,0.5230636,0.4948399,0.48005944
70,2.044253,70,0.66272634,0.50418586,0.513083
71,4.706872,71,0.41716215,0.47545615,0.49734926
72,3.8812532,72,0.8124385,0.4976464,0.4878786
73,4.326483,73,0.60364,0.496602,0.49360222
74,3.4292874,74,0.10774833,0.51514435,0.5026544
75,2.4474585,75,0.3314258,0.48578936,0.5033896
76,3.560827,76,0.06369018,0.49847203,0.5092051
77,2.9249337,77,0.56796944,0.49472186,0.51075816
78,1.9307498,78,0.7338901,0.5009202,0.5210301
79,4.6402173,79,0.11994009,0.49488905,0.5030329
80,5.168238,80,0.373062,0.49289936,0.50445676
81,3.3889024,81,0.3033118,0.4889079,0.5042461
82,1.5903099,82,0.5822091,0.50084627,0.4925317
83,5.1401935,83,0.57676524,0.50967073,0.48198444
84,6.6002345,84,0.32770702,0.51020044,0.498023
85,2.2477906,85,0.34288624,0.49647745,0.4999561
86,1.709116,86,0.5422965,0.48734388,0.48900604
87,1.852441,87,0.23701486,0.47195256,0.515346
88,2.4251943,88,0.6385105,0.5010609,0.5047713
89,4.11832,89,0.33571813,0.5043991,0.5033705
90,2.8196146,90,0.6100625,0.5065841,0.49841857
91,1.6934799,91,0.21423651,0.50676775,0.5076352
92,1.8463994,92,0.29934624,0.47788873,0.48190483
93,4.8140807,93,0.15977737,0.49360424,0.5035724
94,5.8886237,94,0.44858003,0.51199055,0.5228918
95,2.6093924,95,0.6915857,0.48640996,0.49496657
96,3.9141333,96,0.6643186,0.51494336,0.5005344
97,2.6572328,97,0.2865076,0.48668718,0.48610973
98,6.260091,98,0.76004267,0.51515967,0.48932993
99,5.022062,99,0.35817108,0.52088344,0.5013652
100,3.1811883,100,0.28598827,0.47330847,0.49653718
101,2.5387683,101,0.5139679,0.49255627,0.5023554
102,2.8753872,102,0.11470095,0.5201969,0.5080521
103,3.1424496,103,0.68807083,0.50205636,0.491593
104,6.1218953,104,0.26290226,0.49716485,0.50433075
105,2.9638321,105,0.5371523,0.5000554,0.49139056
106,4.767247,106,0.08134162,0.49175996,0.49963292
107,1.6567256,107,0.3807167,0.48728323,0.50664246
108,3.1582494,108,0.4759162,0.4913767,0.5088266
109,2.421209,109,0.6276379,0.51026595,0.47435394
110,3.3916435,110,0.38042468,0.48645923,0.49648404
111,4.0347533,111,0.75621754,0.49860817,0.50694364
112,1.8475896,112,0.4858885,0.50157845,0.50274223
113,4.737882,113,0.8286491,0.50201404,0.49493665
114,4.5042195,114,0.6377207,0.48876143,0.50761974
115,1.9354278,115,0.6906045,0.49193078,0.47829214
116,2.2376063,116,0.4362951,0.48971596,0.4639548
117,1.6799811,117,0.4916568,0.49073035,0.5052141
118,4.1386924,118,0.14377487,0.5069253,0.48782533
119,3.6487963,119,0.77842754,0.4619912,0.51219106
120,2.392872,120,0.7163136,0.49050328,0.508692
121,2.1557162,121,0.43078357,0.48191437,0.49640113
122,5.5317636,122,0.55561537,0.4992674,0.48162457
123,4.43596,123,0.68293583,0.5080883,0.51641047
124,5.2150745,124,0.739496,0.48959833,0.49197602
125,4.334087,125,0.42921728,0.5209868,0.5015671
126,5.3349104,126,0.8085852,0.5091149,0.5142785
127,5.8338428,127,0.46016645,0.50238144,0.48463002
128,1.6749358,128,0.51677006,0.49297667,0.5092242
129,5.204327,129,0.6363252,0.47908792,0.5066284
130,2.1560016,130,0.45212317,0.49254197,0.49670953
131,5.9610467,131,0.3728497,0.49174553,0.5102093
132,4.778928,132,0.7245388,0.5142313,0.50432885
133,7.587857,133,0.4075344,0.5032959,0.49173278
134,2.136483,134,0.5065994,0.5063315,0.5047804
135,3.342505,135,0.22880983,0.49482545,0.49348176
136,4.64823,136,0.24114044,0.52705854,0.4969642
137,3.1321924,137,0.70239025,0.50184387,0.47649243
138,2.2221456,138,0.6592892,0.48696378,0.50090146
139,2.8572295,139,0.77463436,0.5183233,0.48680615
140,2.8700762,140,0.72759813,0.47687227,0.49332848
141,2.423708,141,0.6004739,0.49641055,0.49653995
142,3.7326162,142,0.5691831,0.499836,0.4755679
143,1.9023864,143,0.6493493,0.50996804,0.4916526
144,5.1328063,144,0.5966764,0.49917218,0.50331384
145,3.6162522,145,0.71762854,0.5014655,0.52164155
146,3.0175707,146,0.11395741,0.5108971,0.5056141
147,2.915009,147,0.7255305,0.48697522,0.50579685
148,2.4180903,148,0.19285479,0.51450366,0.4942508
149,3.7183595,149,0.5829552,0.4739261,0.5064802
150,5.1112537,150,0.80991614,0.49552357,0.49897304
151,2.3786054,151,0.1194045,0.4807903,0.48740938
152,4.6102777,152,0.30500373,0.48203647,0.4969776
153,6.481325,153,0.25811887,0.48278588,0.5118759
154,3.457936,154,0.43515697,0.49189806,0.49450663
155,4.0302453,155,0.26024827,0.4971698,0.46576953
156,5.5225077,156,0.36295167,0.4964745,0.4833272
157,2.8264573,157,0.1637745,0.49949554,0.4966814
158,2.0694134,158,0.60500705,0.50492305,0.49016878
159,2.0426643,159,0.73113495,0.49898434,0.47545654
160,5.0180645,160,0.47777867,0.50379646,0.4756538
161,2.9554536,161,0.67598146,0.51679945,0.5064766
162,2.1556368,162,0.5994028,0.48319048,0.51151675
163,4.10903,163,0.6429642,0.49552774,0.4937675
164,4.4206553,164,0.795624,0.48562932,0.5054504
165,2.0183184,165,0.39046526,0.5040793,0.49338037
166,2.3923824,166,0.33643126,0.5133556,0.5158309
167,4.557845,167,0.29278702,0.4874807,0.4805279
168,4.12803,168,0.4742768,0.49754158,0.49243584
169,2.4224868,169,0.45632514,0.5079446,0.501539
170,5.142935,170,0.19257654,0.47983342,0.49478376
171,2.646899,171,0.6070284,0.5074599,0.51220727
172,1.7346277,172,0.66275173,0.49503395,0.48759973
173,5.0823593,173,0.41378745,0.5082891,0.49304998
174,2.906694,174,0.7274949,0.49586788,0.4887501
175,4.4136796,175,0.26800358,0.5132295,0.5030118
176,3.914437,176,0.22149868,0.4786955,0.5034288
177,6.3881836,177,0.77911264,0.5087327,0.4953642
178,5.3197255,178,0.48698944,0.49067578,0.50732774
179,1.9587305,179,0.5129779,0.50628203,0.48576245
180,3.2298515,180,0.55272233,0.5062786,0.48874483
181,3.5493743,181,0.7326874,0.4802369,0.47697693
182,1.7533443,182,0.57536864,0.48462427,0.4887727
183,5.946178,183,0.36725387,0.52233493,0.47114742
184,4.703402,184,0.41563177,0.5051017,0.50345474
185,6.1937556,185,0.27901712,0.5185543,0.5201433
186,4.828504,186,0.5098849,0.5130625,0.51760876
187,2.115695,187,0.09788542,0.5091793,0.50250405
